"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","Delete file","LMS service","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:02 UTC 2026","Delete entity","Files","",""
"","544","Create file","LMS service","Mon Mar 09 15:21:58 UTC 2026","passed","Mon Mar 09 15:21:59 UTC 2026","Create entity","Files","",""
"","13","Get user me","tests.users","Mon Mar 09 15:22:06 UTC 2026","passed","Mon Mar 09 15:22:06 UTC 2026","TestUsers","test_users","",""
"","310","Get file","LMS service","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:02 UTC 2026","Get entity","Files","",""
"","274","Create file with incorrect file id","LMS service","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:02 UTC 2026","Validate entity","Files","",""
"","324","Update course","LMS service","Mon Mar 09 15:21:55 UTC 2026","passed","Mon Mar 09 15:21:55 UTC 2026","Update entity","Courses","",""
"","334","Create course","LMS service","Mon Mar 09 15:21:55 UTC 2026","passed","Mon Mar 09 15:21:55 UTC 2026","Create entity","Courses","",""
"","587","Get courses","LMS service","Mon Mar 09 15:21:58 UTC 2026","passed","Mon Mar 09 15:21:58 UTC 2026","Get entities","Courses","",""
"","30","Delete exercise","LMS service","Mon Mar 09 15:22:00 UTC 2026","passed","Mon Mar 09 15:22:00 UTC 2026","Delete entity","Exercises","",""
"","25","Create file with empty directory","LMS service","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:02 UTC 2026","Validate entity","Files","",""
"","573","Login with correct email and password","LMS service","Mon Mar 09 15:21:54 UTC 2026","passed","Mon Mar 09 15:21:55 UTC 2026","Login","Authentication","",""
"","0","Successful refresh token","LMS service","Mon Mar 09 15:21:55 UTC 2026","skipped","Mon Mar 09 15:21:55 UTC 2026","Refresh token","Authentication","",""
"","843","Update user","tests.users","Mon Mar 09 15:22:04 UTC 2026","passed","Mon Mar 09 15:22:05 UTC 2026","TestUsers","test_users","",""
"","1080","Create user","tests.users","Mon Mar 09 15:22:03 UTC 2026","passed","Mon Mar 09 15:22:04 UTC 2026","TestUsers","test_users","",""
"","540","Get user","tests.users","Mon Mar 09 15:22:05 UTC 2026","passed","Mon Mar 09 15:22:06 UTC 2026","TestUsers","test_users","",""
"","333","Delete course","LMS service","Mon Mar 09 15:21:55 UTC 2026","passed","Mon Mar 09 15:21:55 UTC 2026","Delete entity","Courses","",""
"","36","Create file with empty filename","LMS service","Mon Mar 09 15:22:00 UTC 2026","passed","Mon Mar 09 15:22:00 UTC 2026","Validate entity","Files","",""
"","28","Get exercises","LMS service","Mon Mar 09 15:22:00 UTC 2026","passed","Mon Mar 09 15:22:00 UTC 2026","Get entities","Exercises","",""
"","587","Get course","LMS service","Mon Mar 09 15:21:58 UTC 2026","passed","Mon Mar 09 15:21:58 UTC 2026","Get entity","Courses","",""
"","27","Create exercise","LMS service","Mon Mar 09 15:21:57 UTC 2026","passed","Mon Mar 09 15:21:57 UTC 2026","Create entity","Exercises","",""
"","37","Update exercise","LMS service","Mon Mar 09 15:22:00 UTC 2026","passed","Mon Mar 09 15:22:00 UTC 2026","Update entity","Exercises","",""
"","1367","Create user","tests.users","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:04 UTC 2026","TestUsers","test_users","",""
"","815","Delete user","tests.users","Mon Mar 09 15:22:05 UTC 2026","passed","Mon Mar 09 15:22:06 UTC 2026","TestUsers","test_users","",""
"","565","Get exercise","LMS service","Mon Mar 09 15:21:57 UTC 2026","passed","Mon Mar 09 15:21:57 UTC 2026","Get entity","Exercises","",""
"","1369","Create user","tests.users","Mon Mar 09 15:22:02 UTC 2026","passed","Mon Mar 09 15:22:04 UTC 2026","TestUsers","test_users","",""
